video_id,community,video_bias,participation,betweenness,degree,bridge_score
UO2hzUjCB-g,1,Lean Right,0.3402294676288409,0.0001072529672029973,5884,0.09051036483193431
XYsZhXZLmAE,1,Lean Right,0.41056119133659374,0.00016740275689244196,7168,1.4122386551334718
_Tcj_F6rH78,1,Lean Right,0.44429755225863254,3.9612333488496014e-05,8809,-0.17217565978350838
be93e9KkMgU,1,Lean Right,0.3378674048371829,5.7123905494328466e-05,6697,-0.6352104467653836
glEEWjNntHU,1,Lean Right,0.4825734328413491,3.976406264215659e-05,5295,0.08568650259359128
j1aLzlIRbZk,1,Right,0.5514947490715854,1.4595039299170075e-05,414,0.1896857061541043
jtNEkRCJssc,2,Lean Left,0.6733553294048187,0.0,76,0.797112730173416
jyhLu3MsJbo,1,Lean Right,0.17554630909207614,1.731850568622671e-05,3194,-2.283378577153761
kTrECOS4fzU,2,Lean Right,0.625815599794129,4.844864111607024e-06,1147,0.5481236934397136
nUaiRIZJ_g4,1,Lean Right,0.562745491658821,0.00010004962266602055,5744,1.4750788743192809
nze4Uq13xZk,1,Lean Right,0.4680280654492518,3.9747759124024394e-05,3294,-0.011719018942757717
q6m2lIOmHUI,1,Lean Right,0.35577415591627193,3.057142243776632e-05,4618,-0.8916220311926963
qHibselWJgs,1,Lean Right,0.4045380839650188,3.6392548388220643e-05,7215,-0.4833999467732188
sDNe6RiV1Tk,1,Lean Right,0.5237079942259566,5.2094622475592975e-05,4324,0.5351265838080588
uYALdrfPKu4,1,Lean Right,0.3260350980103268,7.718345390246744e-06,2811,-1.4139536120990805
v8QXn2WBbm8,1,Lean Right,0.3824040992766322,0.00010514596533576003,6701,0.3424305707253772
xFsUSvj42kI,2,Lean Right,0.7058654492864153,9.111965635104743e-06,535,1.1433521414105747
xiavvoN7OTE,1,Lean Right,0.45271839101084366,7.348777711427707e-05,9280,0.3638347773619481
xiyYN2_JKPc,2,Lean Left,0.6604830730790973,6.804940149356569e-05,3337,1.674848518568379
y9YE85y53po,1,Lean Right,0.32636474951364514,2.338220496296223e-05,6114,-1.1899157673479475
ylLeaxUrazM,1,Lean Right,0.5264885568060439,6.546482842255913e-05,9381,0.7430551663032448
zglAFAD8bu0,1,Lean Right,0.39533746094291855,4.3383271087700405e-05,5306,-0.445863059591855
1CUpu--Qgxo,1,Lean Right,0.5180085337416858,0.00014091698799596758,9639,1.7549742853062567
7uw_IhNfxVY,1,Lean Right,0.4772473383562774,5.745362673668616e-05,5867,0.30062800004669854
9uoa9yhjYD4,3,Lean Left,0.5176390220413396,0.0004458235210706606,14348,6.0706684969117415
RrRzED2vOHA,3,Lean Left,0.615334132412169,0.0007048544927115487,11949,10.391811193446399
TICJWRWN2H0,3,Lean Left,0.5832759277274526,0.00012765649035136837,12886,2.0032139106975557
eGuSdXiFtLk,3,Lean Left,0.542430287679813,0.000230832042641133,10890,3.19153060233512
pX0sU-8F0Tw,3,Lean Left,0.5286583106686641,2.447530771374808e-05,7858,0.17704696902990863
x_iR4p3N4CY,4,Left,0.5094574786712747,2.3490877587570997e-05,2505,0.034828387873622496
yKD0MdwW2-g,1,Lean Right,0.5681298319846791,0.00030229542701205284,9854,4.375306390434475
--wsPKKj_H0,3,Lean Left,0.60730211005723,0.00036197488490725006,14413,5.4822038353560965
1IDpQPW-l44,3,Lean Left,0.6142126984990621,0.0008064020309135223,19164,11.822460844042112
4AtOU0dDXv8,3,Lean Left,0.6531444566151801,0.0014535140200879798,21466,21.24711836013948
6E4yYw38LF8,3,Lean Left,0.5566182949321257,0.0003156499974614985,13764,4.487530942211398
FG05ufVT1u4,1,Lean Right,0.2817635658547385,5.054826442708696e-05,3503,-1.103154608575822
Lh42OQ7zocw,3,Lean Left,0.5579736232376898,0.00041371199199209105,12918,5.885364190792469
MU6xKZ8lbtY,3,Center,0.5792961967116194,2.1688664755978686e-06,893,0.19943891814489034
NznMbYuaf9Q,3,Lean Left,0.4424545262214331,8.174613904725082e-05,7534,0.41222098854653155
TQUGWtP8wsY,3,Lean Left,0.6124618491643581,0.0005636138791346122,18672,8.37233703943732
aaS065EcWjk,3,Lean Left,0.5857041011056122,0.000489079669737765,15933,7.138001813613535
fbKlm2OQwxw,3,Lean Left,0.5005734018938583,5.6080463015813094e-05,11214,0.4370175743339353
h2IcGO1lrQ4,0,Right,0.6868149474428817,1.369306890616767e-05,1642,1.0809583660433608
htPQrCBLBaQ,2,Center,0.7012950891135636,7.48711242728223e-07,415,0.994375991475558
mdp5wObI7Q4,3,Lean Left,0.5252390390743618,0.0005167251768669513,13212,7.1255697011193195
qcJeOphUtek,2,Left,0.6719839876414461,0.00019703910779912936,7134,3.578468371636384
u46HzTGVQhg,2,Lean Left,0.6493366047529974,0.00012027707355253016,2760,2.340042640872258
zxAqZv6TMb4,3,Lean Left,0.6287283824768063,0.0005904693776943639,19690,8.861344734755086
2wF0gOJ3V5Y,1,Lean Right,0.5558878258037839,0.00015791913522267446,11276,2.2488267705228346
3Mv3_6YmczY,1,Center,0.6793634608482622,4.517445374066444e-06,693,0.9012290236413618
4FRuNdHa7yY,2,Center,0.3563044221109679,5.289554771211757e-07,1642,-1.3135483879635097
6AFYb4I_Ric,3,Center,0.5339821564188657,3.186475716630363e-05,2255,0.3172657321696455
6OaeMwWbIrk,2,Center,0.5985273102252786,1.669773713049648e-06,648,0.320849780453277
7cV3OZGovWk,2,Center,0.47341270300157456,4.54949853165816e-07,247,-0.53221998207868
ATYK2svJ6eM,2,Center,0.7114357736058153,6.164826789913364e-07,367,1.0602511780889596
EFBBQ4GocfI,2,Center,0.33312726243015334,0.0,63,-1.4758814554706654
EvXROXiIpvQ,2,Left,0.6798536995722675,0.00020309608080833728,4307,3.7168246806474503
H-7E_uBaZuI,2,Center,0.6390032384123971,0.0,421,0.567613430527732
HuUDhfKV3bk,2,Left,0.6209971009204429,2.0153060119604402e-05,958,0.7327308009459037
KO8OxfFiVv8,2,Center,0.6133745564434354,8.779267612539341e-07,234,0.408826862957308
Kqvdk0l2RbU,2,Center,0.44797966222007346,1.1024101014968366e-05,151,-0.5524499586913374
MYcNlKqZvaU,2,Center,0.6309543964041722,2.214914252884477e-05,2409,0.8275224772124421
OFtTHKRO6-k,1,Lean Right,0.5907669519816963,0.0001982650606556667,11618,3.0532362061309084
Od2qhoRbX9c,3,Lean Left,0.5813527634992439,0.0005630388545095219,15839,8.156359952580734
PLt9fRYT92M,2,Left,0.6156528603577447,2.3015994497178777e-05,1516,0.7375726170736956
VL-mbWOYPyE,1,Right,0.5972623857652569,0.00017001407339651872,4570,2.6965333001055787
VkyYSq69Dfw,2,Lean Left,0.6458794293585206,4.5307763154784975e-07,386,0.6199684561309351
Yyxeu6rpal4,3,Center,0.5699136578042449,3.6066574167431357e-06,1052,0.15711844929332247
aSuGcam33zs,2,Center,0.6526278945211106,0.0,68,0.6586369736230517
dlZs0GMRqT0,2,Center,0.6526210897378685,7.018890587579893e-05,2340,1.6526244125715226
fZwvTHXwP_Y,2,Center,0.3792136427327588,0.0,98,-1.1679877669908008
gOGDDh1thaQ,2,Left,0.6841045057489388,5.988454604643285e-06,614,0.9537357776340623
hQ0r4af7N24,2,Center,0.18484030876691193,0.0,626,-2.4665562886216867
iJHYC2LeFFw,2,Center,0.5947985812830929,4.166810762960578e-05,2243,0.8624053477059269
mkx5K8mLLNY,2,Lean Left,0.6657575375986471,0.00011018896067245556,3958,2.30687715097317
oNpzeIdOtlk,3,Lean Left,0.5674729395801055,0.0001686658681357611,4031,2.478422476722598
okJeeDaWEOk,1,Lean Right,0.4475587050362788,4.7360240031632104e-05,7427,-0.04066076757785589
rwAyoX8D3YE,2,Left,0.39383947998929536,3.29910669820076e-06,307,-1.0235527602142793
tLFnailSdzw,1,Lean Right,0.4531562315387605,3.4931781821477195e-05,6433,-0.17927978127948663
viW-Sq53YCA,2,Center,0.5266581855415929,4.942665071431088e-07,77,-0.17594098228082805
vwHeLOCfd9o,3,Lean Left,0.5965275757506104,0.0003378705717609158,13711,5.068850041327849
vzoCQLtxuRY,4,Left,0.5110847549543105,2.1515240576274e-05,1963,0.017720420987168445
xt-e8JQZmqw,2,Center,0.34325412006444256,2.341374845455758e-05,522,-1.0766346074054012
ynYTVRVHddg,2,Center,0.6475722522057875,4.7145420681342677e-07,263,0.6315381132951166
-_M2R64pgJQ,3,Lean Left,0.6079704546345044,6.760837912327152e-05,12086,1.3177765768517054
-iBo4rnSG7U,1,Lean Right,0.23151106336422533,9.176059114811725e-05,5808,-0.8552219939183888
0HfAhAR8q-E,4,Left,0.5543778574009046,1.8921015852733247e-05,5841,0.2702127293448368
1XpppS3QrtY,3,Lean Left,0.5840478357334963,0.00018122371513785835,10136,2.767003351523477
1sDp13QbHLg,3,Lean Left,0.5644127347211331,0.00010434973186172182,11571,1.547116610124276
2NyPhnS8SeU,2,Center,0.6605120276497005,3.511207159739786e-05,930,1.208575225869944
40mFl0iSG6I,3,Lean Left,0.5699412725864943,0.0002374794750966037,11642,3.46946847702635
4CVXNLzZxRM,2,Center,0.6954729284292414,8.795098509530386e-05,2878,2.190459813218928
4fwtn_L2qVo,2,Lean Left,0.666725102440888,4.453747702149869e-05,7193,1.3835684659402139
5YLGQTqvQrU,3,Lean Left,0.5661577887255683,0.0001417312264484276,13389,2.0881810672708467
5ueNH6U84qI,2,Center,0.5518369628388147,0.00021834326490366665,4453,3.077505472076888
6wm-NtMkqz8,5,Lean Left,0.7737449097147557,0.000761299568797261,20750,12.249510556943392
7QbhiG9r95I,0,Right,0.1435176584153578,7.133709443883021e-06,471,-2.641595087335207
7VYRKtUrnuw,2,Lean Left,0.698011528282015,9.94242855704527e-06,2109,1.1026429245477816
8Xz5yMqeS0I,4,Left,0.5343296485740263,3.7893765547638334e-07,1036,-0.12632282166086994
94p9sAzXi88,3,Lean Left,0.5368170332808279,0.0001111973476104706,13204,1.4597330211036228
9ScCMHhnkUk,4,Lean Left,0.6275982764079314,0.0007493501286144381,16893,11.103903795873896
A-DbqElcN_8,4,Left,0.6072120334547397,5.804629273284096e-05,9716,1.1772890526854511
AMTg0-5t26E,4,Left,0.4632984674649093,1.0470872346446346e-06,1162,-0.5914051245248555
AOQ9Is3Hvu0,4,Left,0.5846988102494259,3.3914370486173804e-05,9409,0.6851204700633299
AoMUbifFSGs,3,Lean Left,0.5859595774033746,0.0003966768055136988,12856,5.831076045071751
CLlqQVTQyvE,1,Lean Right,0.4311540446184109,5.48225618570803e-05,6406,-0.044573676824326613
DMpO74f1BcQ,3,Lean Left,0.5013166753167873,2.0724675966478637e-05,6944,-0.05873429725506296
DU8s9j8eZDY,3,Lean Left,0.58166773769951,1.2202264820158394e-05,4585,0.35737820426774425
Eq2c6PEo22U,3,Lean Left,0.38829480545307005,2.2768925475147665e-05,5996,-0.784859137810686
EuTy7hvbvmk,3,Lean Left,0.4540323227367338,4.126967289111909e-05,5870,-0.08366799107784101
GI9RunycNQ4,3,Lean Left,0.5049463085290495,4.256560141662222e-05,10853,0.2748312081150931
GcELx8duQMg,3,Lean Left,0.4884571288142545,1.924438692244771e-05,8399,-0.16561052438063728
Gmx9-wPD2WM,3,Left,0.6017404111186869,0.0,118,0.3186680964981034
Iwmu4unK9sQ,3,Lean Left,0.5392419643588798,2.6139510882796262e-06,1802,-0.06185182263833028
IxkkrT1FPMk,3,Lean Left,0.6034656610366845,0.0003264817730274772,17886,4.953910945332106
J9YsvUrEpRs,3,Lean Left,0.5251125171352421,0.000375187852485401,10683,5.120237324402906
JmulymNUBEk,3,Lean Left,0.5969561385230671,0.0008450707238593338,21337,12.254809027609948
KR6fEBLHiWo,3,Lean Left,0.5117599699122289,0.00040744339937950376,13930,5.487842835449298
Kf80Hv7o25g,3,Lean Left,0.5631388193720515,0.0001141777903423071,11741,1.6777932727661709
LFoKGDBw6FM,3,Lean Left,0.6140151731947288,2.2912956361262115e-05,1652,0.7251723118788931
LLzDGKp1myY,2,Center,0.654748954666364,9.631307646268491e-05,4370,2.0368173035348396
LrhHkQhglig,1,Lean Right,0.5799517116817603,0.0002349899012484046,8799,3.50108820521852
ML0EpvjliYA,2,Lean Left,0.7050714733017833,0.00016269076629646655,6736,3.3130692687361414
MMcSXNKLY7I,3,Lean Left,0.5309314238074667,0.0004077082901302941,15419,5.619674850291946
NIybE5gxur0,1,Lean Right,0.21147368053948812,1.1722820386150795e-05,3997,-2.1226026502844997
Ne1O313hd_o,2,Center,0.6588736728521283,8.913282697273576e-06,2875,0.8265958887748448
O1g_r2XYECM,3,Lean Left,0.527316460215224,6.715674766488958e-06,9254,-0.08343403855790155
ODx3BYYjSnw,1,Lean Right,0.2893370738120262,3.285282454795557e-06,3667,-1.7219077619299288
Ojtv3ZkF03o,2,Center,0.3982946656366577,4.326134187115505e-05,2679,-0.42783337153961626
OuP1JvlTGTM,3,Lean Left,0.5099018896302049,0.00012448979225511517,12857,1.4681693838770749
P-1BmD_gJrA,2,Center,0.5084408718490994,5.564225262024707e-05,2884,0.4833724876904866
Pxhp8PkiM40,1,Lean Right,0.5220854680302504,1.2927746250412423e-05,6166,-0.03040431292957002
QR44f2SRWGE,2,Lean Left,0.6033100795886766,2.9399236374404917e-05,796,0.7455140946222191
QZ9OSLuHftA,1,Lean Right,0.3157645591297673,8.079274053479189e-05,7292,-0.4476710599388831
Qyff5m1Egr0,3,Center,0.5882938361793468,2.766396541008554e-05,1879,0.6206182982621143
RTBxPPx62s4,3,Lean Left,0.6192787389953338,0.0003649441510628445,17874,5.604268738211222
RyYn1c5CVy4,4,Left,0.5590923718792571,2.339603624297547e-05,9443,0.36508579896732485
SVNoYfGI010,3,Lean Left,0.607478426661205,0.00041188145604702285,12931,6.190171156082634
SucqAsu0N4c,3,Lean Left,0.4932587185178481,0.00010193994182324881,11451,1.0376231177638389
Tnh5tdofwF4,1,Lean Right,0.31139312822765064,1.3196771776980598e-05,6466,-1.4341867705405504
UfbMaiJEIV4,3,Lean Left,0.5749045990360386,0.000387553257093717,15289,5.628010011361468
UpGT0bgBpmM,4,Left,0.5958341733240725,5.509922905229831e-05,10246,1.0595388388908338
X_LBpaWfkyg,3,Lean Left,0.5008089063121164,0.00013297306712800518,11165,1.5275632883889187
Xcn1ygsvWuo,3,Lean Left,0.5580213620333014,0.0004845691469651413,12737,6.8891799356702785
XrBuui3YKPk,3,Lean Right,0.46916447914836,0.0,497,-0.5670446114641636
YB4c8dc3Q8s,3,Lean Left,0.5013418813888633,2.218430950100422e-05,7615,-0.03789420419868472
YhZ-kSvbCOQ,2,Center,0.25803636216093606,3.159033203137704e-07,1710,-1.9730745123105573
_5aRnIIicYk,1,Center,0.6636913000367366,2.203177597906771e-05,2110,1.0445688656570233
_QXyAFz2z8k,4,Left,0.5643728202082167,8.627466944398832e-05,9314,1.2908663791642354
aFaJKX5zIqY,1,Lean Right,0.5370438623421354,1.9321630297061397e-05,3492,0.16008145307622476
aGIYU2Xznb4,3,Lean Left,0.5278854734334553,1.3437208270377353e-05,7647,0.015559466852767156
